"Data Source","World Development Indicators",

"Last Updated Date","2020-09-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"East Asia & Pacific (excluding high income)","EAP","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.952550062519964","0.707124846166266","0.581368360686572","0.566708608385639","0.562464035133263","0.601425629929033","0.639832106691684","0.547869521833126","0.585445285269161","0.679816812468784","0.872423304511956","0.977186639731038","0.989649029750931","1.01603563698997","1.01122702479401","1.12858714231831","1.15978112723735","1.25280796949196","1.35698365538933","1.36862080902409","1.33369068590007","1.30563250363318","1.38117041336865","1.43400944036802","1.52103294076523","1.61766095913712","1.67341262593215","1.75898732037915","1.8628856795236","1.87299200936216","1.83573708338614","1.9137926603964","1.97914518804931","2.09116193340008","2.18112912380362","2.33960686551008","2.42110555154654","2.42017251041493","2.25462767460366","2.24667240057546","2.3059611442535","2.36303673983747","2.5550039587417","2.93271471111738","3.31507895048321","3.65598702085704","3.96186693510039","4.03953386359191","4.49290940308965","4.48181250032854","5.08874223655117","5.57974663790898","5.7087426266444","5.74677718484248","5.71026297719363","5.68275329097562","5.56298627770382","","","",
"Early-demographic dividend","EAR","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.603547903243773","0.614966879029192","0.634831584472822","0.652360284117869","0.678167884212195","0.709218162884094","0.727492352788443","0.771798416570406","0.827736700303938","0.85376684026912","0.896711706581661","0.931777400322066","0.934384586070623","1.00261613879735","1.0167395915126","1.01465974525086","1.07667500263556","1.12629385998169","1.15432639521759","1.19022311806981","1.21743826994063","1.23228473200461","1.2549355353479","1.25614581473517","1.26802904416592","1.30250597388728","1.33564191191097","1.35688333709389","1.39039050020281","1.42286539614467","1.40185074960785","1.48405698572859","1.49714102142766","1.54033351643538","1.56331023367053","1.55595466492679","1.60190366425318","1.61871399182353","1.62998016152608","1.680706591704","1.71366306097385","1.70466696310374","1.70710992745455","1.76645029381653","1.82644892072096","1.85974626471952","1.93001635637002","1.97492542946362","2.08148237366253","2.13193063011246","2.12303550538206","2.17420494975084","2.26019796431212","2.18768453930697","2.27370634214553","2.34118431040598","2.34569262725845","","","",
"East Asia & Pacific","EAS","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","1.16755855901151","1.00728512854418","0.911661593480992","0.931717369196355","0.960411726047663","1.02158860063403","1.0752974772047","1.05940276325052","1.1483358629189","1.30133398929379","1.57027335364721","1.67231605522251","1.71993826391083","1.79423589531123","1.77403233220917","1.83830962467409","1.89860796234102","2.00591754187034","2.08835881779437","2.13677754121464","2.10219670701668","2.05077663877849","2.09236639635203","2.12457514809991","2.2388894598002","2.31042511030199","2.35720078218842","2.43306920965024","2.59185829404374","2.63493482022681","2.62228113327717","2.69503746671735","2.77907844451211","2.89388705798928","3.01465255964162","3.16025652328053","3.26466216617421","3.27896443903623","3.07757017512685","3.10868438312342","3.19511569575121","3.22746908935836","3.41809346291467","3.75198654338066","4.10803128784564","4.39337210804665","4.66198374786938","4.75602108557416","5.14701657808346","5.08933276946818","5.68641030288716","6.13487964446006","6.25506121011754","6.29031016399509","6.23205119819272","6.18777668016652","6.0717886276003","","","",
"Europe & Central Asia (excluding high income)","ECA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","9.25783239336829","9.41515928730178","9.76714903835227","10.3128987617773","10.8477065031504","11.337531712964","11.8433469593564","12.264945232126","12.4921231963667","12.8921044129917","13.3743517785118","14.0494224416368","14.6388329680703","15.1077172132448","15.5070494061323","16.1302126760222","16.5849828977781","16.9978161470098","17.3787815196455","17.3181302967428","17.7586454682467","17.295035040441","17.506300140783","17.5832018110843","17.5531181698839","18.7205989055226","18.6296987053648","18.4250538461439","18.6690620404245","18.1793791437573","16.9128995162717","16.170754014319","9.97463308534942","9.10641043459208","7.93475521236163","7.65617057397188","7.47079725423164","6.99664133371856","6.91604401122097","6.9724730686884","7.0702639145628","7.05424455303092","7.09518521661286","7.40317423260153","7.49286802726729","7.53481742147363","7.80031572169875","7.89915174515639","8.01313385229002","7.28132542770974","7.76735471278263","8.09897864054753","8.15519019454264","7.86517765781271","7.71146751202424","7.48406073412963","7.58359717855516","","","",
"Europe & Central Asia","ECS","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","6.87457538806309","7.02835051343418","7.33412747194861","7.76199359998056","8.07240517792406","8.35583472408498","8.6385551006121","8.84783507912262","9.16119647021805","9.55487573881523","10.0570876671872","10.4044718563819","10.8009125274413","11.2253493810484","11.2453088332942","11.3445342659521","11.8498252180506","11.9680285671293","12.2793423140557","12.489173124383","12.4828415622235","11.9701648928441","11.9053189616107","11.8589557898246","11.8251962971796","12.4037437044286","12.3680620773274","12.3704854726224","12.4037734458507","12.3614368346462","11.5869830155361","11.327111334201","9.02623615876312","8.56182493455003","8.00361291964858","7.93433943666379","7.97626146778876","7.66857633281872","7.63916191375346","7.57724690756009","7.62706979213372","7.7149424689279","7.68576919247555","7.88812761449433","7.9141996589172","7.89432173596312","8.02523710289131","7.96230131125945","7.90788965116092","7.2351163169715","7.54332098163735","7.51115713123869","7.45291380807525","7.24752804599548","6.95979646617937","6.86537797250619","6.88218186673209","","","",
"Ecuador","ECU","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.38819468684538","0.352251265036888","0.325586100476982","0.363070334003774","0.421133978319756","0.434251904613617","0.448236866835006","0.466288382111406","0.544401767613741","0.609573585495186","0.705683088343843","0.676180783805406","0.714649268615212","0.795505652968634","0.895286832233864","1.05275727467404","1.12849810379746","1.01362767622408","1.37494007467075","1.56307726855558","1.68267730905251","2.03621524797588","2.29367456429991","2.26748192436653","2.40376438548614","2.14330458634459","1.64398867298418","1.58735586556274","1.77043002778205","2.02839998919121","1.64480222431305","1.57535186285954","2.07917355231539","2.20826913115454","1.21807992344041","1.99400578112795","2.06706308903892","1.53627099033657","1.84124842428738","1.72767684593817","1.63381034944618","1.78996237378788","1.89830216004684","2.01703571320117","2.13632525050035","2.18892564050506","2.05267101318237","2.23304827868696","2.33000964037673","2.44128718655969","2.42893190426802","2.39328673671925","2.10198239613517","2.63898370928387","2.89326295816194","2.66904432637019","2.49557055420449","","","",
"Egypt, Arab Rep.","EGY","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.602793147451419","0.624427099714148","0.661467973256931","0.746574073018948","0.860935321872668","0.908284625825197","0.850377365738725","0.613826083999787","0.696557018328167","0.584380493460861","0.628345953870692","0.652672002165842","0.706632688744616","0.64491559293044","0.692786858309077","0.806757955858006","0.87501471866611","0.93889977405919","0.952470163100181","1.01609913163645","1.0445799531613","1.14816451030203","1.24119481337612","1.22177652739071","1.33084449211633","1.29799955061775","1.47354366162491","1.43889249630229","1.39574583131754","1.31744771753511","1.34570065899788","1.35288937140804","1.37005859905738","1.54859848066466","1.39181510730262","1.53118079924043","1.48083043596258","1.66741229733526","1.84656518540733","1.85724605447059","2.05321770924242","1.78826768951786","1.77930314737308","2.03173664517542","2.0346164249717","2.2139825780744","2.32311769766975","2.41706996432642","2.49367356471682","2.54803689780555","2.44940070070245","2.57204178435275","2.54689080033103","2.42523645817686","2.51980739677478","2.42941973461636","2.52586286634698","","","",
"Euro area","EMU","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.48266869750998","8.22917219367083","8.0316538517043","7.96873860450437","8.096890490266","8.28195629214396","8.15999622627259","8.29094659155878","8.17931824645197","8.20758425446097","8.37853915291967","8.33518276707625","8.4135225382091","8.44260760884992","8.35385362026547","8.31775457144476","8.1324471979023","7.9027466554643","7.28388964199135","7.42665957153204","7.15637534680698","6.99436984014187","6.84664727255948","6.47625478568181","6.59038005823002","6.54514043992155","","","",
"Eritrea","ERI","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.320676334164251","0.361006740700347","0.394002360157052","0.352471028558491","0.267575434003858","0.276982933353595","0.265537319578994","0.265599089072321","0.243869752339526","0.274922115685169","0.283134477019108","0.271133872179134","0.188489156861838","0.188456938278065","0.13289793354336","0.161023039052283","0.158457435651575","0.18027101667345","","","","","","","","",
"Spain","ESP","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","1.60659271055656","1.74622171978822","1.93578153318373","1.87950931235422","2.03772525684378","2.22561019346008","2.40773570917425","2.64722755876329","2.93409753966508","2.89710186766242","3.4579698591709","3.75994979034019","4.19096686615824","4.44046295534415","4.89498864045474","5.07985214456106","5.49129460300474","5.35894297593551","5.43859432352152","5.47831588706293","5.73477895392154","5.48982234022203","5.52588710812812","5.36703618731502","5.19048253755169","5.23099848524203","4.93636135990336","4.93419319699474","5.1341107689725","5.83788286134633","5.62419000722509","5.79048400600559","5.97383622142116","5.5702888032401","5.90163879296595","6.08224226885224","5.84874421193641","6.29280273359804","6.50220349994825","6.99126468685681","7.25782434589112","7.29074832831551","7.59128078166889","7.61116644458348","7.90805068135971","8.09705804769438","7.88419571010583","7.92089071606499","7.16553160668603","6.21697337783496","5.81641636625128","5.78801845772827","5.66093880333453","5.08439835268284","5.03382448723757","5.39341894917394","5.24915787264891","","","",
"Estonia","EST","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.5760512585359","13.0567394493644","13.0205461281054","12.1958174455011","12.9625217399904","12.9383302311125","11.7669410946531","10.9041132347991","10.6362516419289","11.2167089902494","10.7935041867546","12.4933538578265","12.6839903122821","12.3670151870237","12.0099620584938","13.6923068890414","12.7280489720213","10.7247209660438","13.3545751891699","13.632750732802","12.9635925412944","14.6680333870259","13.8250512534755","12.4388527657219","12.6080210367916","","","",
"Ethiopia","ETH","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.0158921756117187","0.0150424827703141","0.0170547937507097","0.0177198663945479","0.0166838805162368","0.0258016170866231","0.0321779019606222","0.040883774860796","0.0641008016882178","0.0603371264638123","0.0582020946133632","0.0633135356057373","0.0467183290797419","0.0564759831453524","0.0545538055007835","0.0371577187038085","0.0355319278478251","0.0312343104296654","0.0403449491415971","0.0535890388366042","0.0518614175655415","0.0518695979560993","0.0400448187291514","0.0483579363103908","0.0422817921962797","0.0446511537977791","0.0527780632622938","0.0595802865737451","0.0597276599254873","0.0611004220905471","0.0630209970730581","0.0601681085509245","0.0576895407039396","0.0568329080133983","0.040603415690307","0.0449312356905358","0.0485748731436448","0.050264786277735","0.0515076504785233","0.0490696169295025","0.0536000982350963","0.0638610012881124","0.0644607387025288","0.0691018379454987","0.071325206168872","0.0670514650013672","0.0701264196761017","0.0746814960314275","0.0799594434069516","0.0783014620013984","0.0744781227888227","0.0791656066018336","0.0918658391203138","0.109142185075061","0.126763766680603","0.136045863945994","0.143524927791774","","","",
"European Union","EUU","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","4.59600290434825","4.79382553281777","5.14970930650185","5.57519990874746","5.84199940783053","6.01378791422129","6.23568149422311","6.48877260133339","6.89549963085423","7.32909190143792","7.83947771929384","8.0244857131276","8.43741971105614","8.89485184175144","8.83788234351362","8.63005510026958","9.31340905240564","9.20456786003213","9.53646528427272","9.84721232628383","9.70774077265833","9.07664625324977","8.84715297150343","8.67844748077524","8.64714268161024","8.78639160221848","8.70376736466952","8.87115400067044","8.70399632415858","8.94108087092086","8.45737811734687","8.41880618005706","8.14071537577018","8.01268562630259","7.86374856521801","8.00079435791756","8.20777524664078","8.03617342762969","8.02833507014997","7.84939681971799","7.85024767647452","8.02974542462665","7.99536518058413","8.111004943784","8.10139248012021","8.03026303323695","8.07896572096595","7.92633384982817","7.71644738315904","7.09776624350389","7.28656235320727","7.08101518318755","6.85961290191501","6.70396226952345","6.36138102468208","6.44969861534291","6.46846221503357","","","",
"Fragile and conflict affected situations","FCS","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.501346774606804","0.475677460545725","0.47978616334091","0.494036240867543","0.500132334820264","0.590026333781775","0.626873806980569","0.686462811054623","0.719443213098717","0.801533827454379","0.852374370213644","0.828786875873868","0.818291340986742","0.863025096808956","0.919488094007837","0.803852761048047","0.887705102946824","0.859150036128642","0.846366738210797","1.01021923883895","1.00845326631714","0.964946120715303","0.941079027166856","0.952147500272131","0.97203094297746","0.994998331588375","1.01998651532921","0.98776072531807","1.0698924433144","0.973435640007355","0.896501567333965","0.890758029675808","0.887495679678438","0.920824435489404","0.927758165331705","0.910465810544419","0.863839434191085","0.890866177438855","0.954401508037132","0.957896516660027","0.975960877885528","1.03245632834841","1.04896207965934","1.0814099061194","1.0275733089559","1.0412287130186","0.998719413964675","0.918360328955231","0.994517015965303","0.970375958150988","1.0488792972466","1.02853858294249","1.03421350435309","1.03602630078035","1.03815674008023","0.97979772692964","0.988604312290028","","","",
"Finland","FIN","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","3.4098467277432","3.34887721488768","3.74256736643435","4.27963090737334","5.02418994390072","5.54983706317549","6.44405024461516","6.21338658857288","7.20089013889426","8.204342329931","8.76964388174735","8.79913224362571","9.51830728004247","10.5842903284362","9.95206770002989","9.78501774404428","10.8512429152813","10.5972997542469","10.9233904566159","11.4034573078207","12.1866725528739","10.7314031938573","8.92566418469036","8.56224665538254","8.6555809400748","10.131326182539","10.8433328846555","11.6899438639304","10.549939846125","10.5924355774377","10.3771689611267","10.7104772086307","9.41552108769709","9.94837506441891","11.2460279230939","10.3201433496679","11.9586361634423","11.6605782092227","11.0582844894866","10.7295164006246","10.0838428278302","10.9006142627382","11.7965107089608","13.1731679600323","12.8509111788977","10.4416019073993","12.4898654986795","12.0520265773193","10.7213565177394","10.0012131778423","11.5465656552097","10.5158915511318","9.05308173981723","8.67166699883728","8.64796415351646","7.77564229493364","8.34721998040872","","","",
"Fiji","FJI","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.493927279843245","0.414198684342994","0.547878054853972","0.554723545873988","0.944133954215145","0.742934857576385","0.677357872729868","0.728919773515772","0.793754760091394","0.848935852965643","1.00029199211621","1.03463842674015","1.06731584027824","1.13820745012975","1.18684682932006","1.08109936076417","0.823824752321902","1.28097630604249","1.16740703301536","1.35097050282745","1.25252673117091","1.66164378722038","1.25657359190758","1.04313366798104","0.832358529757324","0.814001615679112","0.841945677871643","0.660461662300165","0.765934461151149","0.870451590821895","1.11735406060889","0.912510317500248","1.0048343181516","0.995724293773337","0.977088827325698","0.983636070541961","1.04719870063974","0.999162394542445","0.962398629269006","0.973254471333977","1.03995531475723","1.29753478514605","1.09300625446945","1.28512785573893","1.65446775731788","1.33450299657743","1.47057388237284","1.38577596000909","1.05842119520536","0.927879180494754","1.42019706496026","1.26133564344854","1.22506181587827","1.54625996987089","1.90025656325271","2.48230368155722","2.34547036390459","","","",
"France","FRA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","5.81743768117782","5.95275183437244","6.23540868291969","6.87529321962543","7.01399312764755","7.06275079776341","6.89914079922731","7.32651893144202","7.51593183989498","8.01484064686913","8.44942941896354","8.8299125311702","9.1058999372229","9.70910781504057","9.31238237451311","8.28681204026078","9.32501084193584","8.82830300055618","9.24925695054644","9.63552810619086","9.1615291578132","8.20310730435212","7.84102800389232","7.54328769734704","7.19488176879745","7.0758495818246","6.76799974613927","6.58768652688968","6.4589021780636","6.74228076693955","6.45122327633513","6.67168905043982","6.21725902456699","6.089252756977","5.69923150922093","5.86411829088622","6.2809536074279","5.86281159941513","6.27126746876298","6.09815783725656","5.94666546275395","6.1530605991809","6.06866447158945","6.11599810786062","6.12007856802886","6.09959885469542","5.90626638550961","5.76638534996401","5.69050185705677","5.43835706284818","5.42898086189895","5.07791110203759","5.07506234140888","5.06217196411801","4.57345972943356","","","","","",
"Faroe Islands","FRO","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","1.6949877220858","3.24087695290227","3.30323161806103","3.46626261502961","3.32393012140856","3.68222650419301","3.73802242609582","4.4737302744994","4.80930647361242","5.51428571428571","6.58027634648414","6.59833240407522","5.87822166562304","6.26496149751158","7.36093023255814","8.43519213540279","7.91021523416902","9.66053543456591","9.3963750058771","11.188210359605","9.73083046819115","10.063807890223","10.3921057404552","10.9627540010789","11.109398320376","11.406287227002","10.7245623990571","10.7599300955792","11.2758488148623","12.2839757452402","14.8932605660617","13.9302419354839","13.8868824750209","12.6021916742316","12.554932833217","12.5381260273973","13.1839964923819","12.8916717617259","13.5237330787921","13.582651391162","14.7511714988766","16.2294614549865","15.3720068596109","15.4621352673301","15.7157142857143","15.1376513976782","14.19473970539","14.4149712493466","13.1895441237976","12.0423150937082","13.1911992303509","11.8851807707588","12.340091549443","14.1651006431137","12.462906588824","12.6682483194939","13.0928943599112","","","",
"Micronesia, Fed. Sts.","FSM","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.976526053122134","0.952788336621277","0.96836744317646","0.98897041728278","0.981739459569243","1.01410398230089","1.0844299866923","1.02068082500626","1.16085361538891","1.57392253645974","1.33619545921704","1.33780787831732","1.34127080890973","1.14022557453665","1.14842793558","1.26395005936195","1.06245714340902","1.42442340373877","0.997716473457648","1.1343064282262","1.19302241019654","1.28088476861205","1.26276455149563","1.31331098764865","1.29758199882049","","","",
"Gabon","GAB","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.263534879264086","0.326246196611698","0.172130329932113","0.141697901773639","0.36328027510264","0.40564083238182","0.70219034011401","1.82668632762937","3.46759084144328","2.48213784913251","3.53437386520599","4.73781286785334","4.47806291932046","8.52996050857253","8.59062264668164","8.29064021150948","8.63244894935304","9.33756349306105","10.9255964292991","9.52980863107163","9.13306798030642","8.82901344978353","8.58271831188721","7.03878269675446","7.44681815641244","7.63895525130938","5.84529932427345","4.60333094166504","4.82419983327193","6.24855393082902","4.73877394974976","4.64865549000136","4.91942779571485","4.84646885056779","4.15169377302543","4.26204345654069","4.28987155814925","4.20246763009731","4.25600545612579","4.00936489826963","3.82115992054447","3.81565306283053","3.54940290224052","3.51711159412494","3.46169545610672","3.51523822605316","2.91790383120116","2.79648982225014","2.75289422734995","2.71122702890126","2.95547366606327","2.93858907122314","2.89012117630518","2.9060394447988","2.8264592844251","2.70174196456718","2.64997686606673","","","",
"United Kingdom","GBR","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","11.1507591603053","11.1541389204545","11.1429283943662","11.2548534575955","11.2658388888889","11.4561595126228","11.3189607765995","10.7841045544886","10.9934882280386","11.3426704063274","11.7323972998343","11.8230362899475","11.5623541783507","11.7455269442877","10.9835928609891","10.7360536444124","10.6545420185253","10.7618685096132","10.7672949904499","11.4653910395961","10.2867570419519","9.95529664777447","9.74046165830407","9.68779840493774","9.38170290874819","9.90013978359926","10.0346393903213","10.0677466746359","10.0207439610864","10.1919306282382","9.71088167805014","9.87080903253514","9.66092999836993","9.45469582828167","9.44839989530939","9.27484623579539","9.48023105904642","9.04272085267005","9.09440391350297","9.0476360690091","9.19954923303155","9.23317498728384","8.90412310805173","9.05327783893049","8.98914012749737","8.98293853602857","8.89871022018899","8.61716368111307","8.44002773472485","7.56932268101478","7.8493651496307","7.07316508167005","7.35101493770468","7.10981429361118","6.49734093050374","6.22023961495676","5.77679598481933","","","",
"Georgia","GEO","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.14669005847953","2.0264783856977","1.25795231505874","0.494421092542664","0.905381905599641","1.02003649268388","1.16915892541416","1.04527166414253","1.11256641005648","0.939044777353774","0.851651432758202","0.954857055228386","1.10084510126447","1.29861223753475","1.58479615353988","1.66338191338282","1.39402159155546","1.63622140095254","1.6675686845653","2.12711792891197","2.26478583078967","2.20651198547046","2.41448868020608","2.63020082270414","2.71716711312259","","","",
"Ghana","GHA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.220509763791157","0.196514460898662","0.202743619847989","0.236090768968603","0.219304424283857","0.220319264632101","0.181470373278707","0.183963142842634","0.211953346463553","0.198413617816401","0.30056362003527","0.255820748884127","0.262620141585292","0.260726855142583","0.301285841242436","0.275044848029421","0.238734053228867","0.288902589324639","0.280471841062274","0.246043289440733","0.231506796781076","0.268523034617818","0.260653946711361","0.303816530000436","0.208095981995315","0.260174412351187","0.231470925162233","0.242445905300767","0.247410669588577","0.232997176280758","0.260877596757984","0.281402362420793","0.239885478724791","0.274567984322116","0.314851868235059","0.310144311847551","0.321289121555132","0.355459117308993","0.348778536283071","0.348136137525336","0.326207374545461","0.350238103818569","0.366584428101002","0.367755038132222","0.345456770283151","0.320563087856312","0.418167076313097","0.42795606643562","0.387804781269594","0.318896741293471","0.401777969225435","0.453974816948831","0.571706966593784","0.551821465427113","0.560735245847927","0.594373807079951","0.585289432119561","","","",
"Gibraltar","GIB","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","2.03548249359522","2.15588124133876","2.26236992555423","2.21001245530154","2.15883668903803","1.82836650941587","2.06529493485525","2.29415228351673","2.38417915838902","2.34346375062132","2.43560791442355","2.78128663035234","2.49812657537979","2.84455311973019","2.57669142742421","2.92706289287258","2.55159045725646","2.54703314149633","2.30461100820323","3.03871523749544","2.92725760851488","1.71687512540967","0.741032636152369","1.24380978224001","1.12703616432743","1.50936406668039","1.38643706606173","1.6373347071956","2.38941664666141","2.38712440470072","4.90661131505815","6.82303080421749","8.1375866851595","8.31229293809939","9.87200195790504","9.58542450857382","9.74626350488419","9.97551686615887","10.2857715297025","10.4500311179534","10.7377481738907","10.907474210493","10.8518160862252","10.9260943019505","11.6932397959184","12.0323609982239","12.5097405512164","12.3630098159143","12.6753478947525","13.7655891553702","13.8665773410749","13.4190467690111","13.7324496225406","14.5844117297875","15.6574647887324","17.1741166706189","18.8040133977532","","","",
"Guinea","GIN","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.117540056814767","0.173436015388232","0.182769756791564","0.18971255986294","0.187476645620512","0.183267770645013","0.185709121717905","0.184231473162122","0.186408608902694","0.183143514664839","0.19064917122085","0.192769161442758","0.194010582365738","0.184302778037237","0.189814038331566","0.187789674495819","0.19464068807929","0.194881393478375","0.191835361527874","0.197822684602911","0.197974724080276","0.199229634947899","0.193567092278596","0.183510748357455","0.18381946251494","0.181650727822499","0.177180660594044","0.171298251468716","0.171627647770509","0.16945265282794","0.158172738840508","0.15711852857387","0.157795861190779","0.157905290375786","0.176588972698654","0.17755853981464","0.182765788175485","0.185214710114427","0.191262165934912","0.196216937027041","0.199353212640142","0.204325347469034","0.210126770395876","0.214915002045563","0.217742097212523","0.200466519810296","0.203297045101089","0.206886476611766","0.224791637402257","0.227060669263962","0.2554479043533","0.266742837247952","0.242354578644125","0.211075838098709","0.213752570738869","0.23640292132111","0.255224607765205","","","",
"Gambia, The","GMB","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.0502264092021028","0.0590744942206232","0.0675688481523793","0.075678269326516","0.0740787503377431","0.0723882751524334","0.0794338087696581","0.0773576104765499","0.0836063592816283","0.105647255932699","0.102648521780323","0.115045302813543","0.134042475417626","0.122851928928408","0.11913785162379","0.183357130555077","0.177497512571598","0.197096870952585","0.233591937452224","0.237820379786241","0.247441333488166","0.239790200112838","0.237936745055765","0.230431634435353","0.237495418179012","0.228039116841121","0.203941871738122","0.216219045682249","0.209916148030097","0.196238675891594","0.207220019401565","0.199479586933461","0.192722937297744","0.197027511589632","0.191022397853432","0.191704583213344","0.18900584232676","0.186324161242655","0.195474608783443","0.215345621795068","0.208715469267354","0.221086499705163","0.214129709505569","0.207385899270652","0.215629921812303","0.211410463283673","0.221202743418717","0.214673555109986","0.217074087557754","0.219141873228373","0.241304352675335","0.242066242566203","0.238690485251791","0.220351161652606","0.253640981758284","0.251397984524369","0.247408380751548","","","",
"Guinea-Bissau","GNB","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.0297580404326318","0.0471063538018598","0.0641407066179242","0.0750711404999283","0.0914161779461898","0.10158051062651","0.100161761715585","0.0712318655424013","0.0916167963881769","0.0847362894944736","0.0988355020789033","0.102093089297348","0.0901077508829074","0.147432297871941","0.135514746447681","0.148405525405717","0.123753116802372","0.133045325026531","0.132975540768408","0.141998590469405","0.187647839197009","0.180161147685959","0.176471023747386","0.172261857584916","0.189536648513526","0.197610997026932","0.205429109870681","0.212928127403441","0.231878419583193","0.242213694838486","0.176720898303121","0.176453251156365","0.176099377664527","0.175719722490304","0.171942315158495","0.168388048351753","0.165056313595293","0.178086727711014","0.149301221184524","0.165105667933306","0.122100955547361","0.122521607750268","0.122773830506205","0.151445681268288","0.153548708328638","0.158139085305555","0.157052833916844","0.163665577315038","0.157127889554203","0.158153971808472","0.156544828940516","0.157191765265143","0.157648791666433","0.155734208924943","0.160335468516147","0.160425788135174","0.164583657094192","","","",
"Equatorial Guinea","GNQ","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.0861698252869782","0.0850184125413944","0.0839069632635316","0.0965","0.0948532617933767","0.106174448063699","0.090541293658688","0.0879708009184688","0.0979783776923514","0.14475","0.120632142692659","0.220869611773288","0.303998949917271","0.105659724973527","0.19316629730106","0.243702111024238","0.25140545728781","0.257433224863311","0.290694181359991","0.257620464501198","0.234754670326373","0.263539531118794","0.25766784948881","0.20226407013491","0.243322314448412","0.18745420569241","0.218615099871824","0.258521963230552","0.269249368925033","0.288583935861492","0.148713703636554","0.152490568391579","0.1475766098921","0.150599714246807","0.160733294649529","0.169779454393198","0.248801499652033","0.567350781046117","0.328294765189116","0.838322704848995","0.756168537120101","6.86184470907093","9.65228650757005","11.2039745785421","9.84585374970884","10.0489209976852","10.4284496033122","9.57264140725118","7.46741670926072","7.51621951665874","7.30571754664655","9.52372947135997","6.77433666507951","7.15403845921593","6.51206209524217","5.15891929267274","4.65323544926303","","","",
"Greece","GRC","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","1.12892048165296","1.1697826281101","1.20320119011869","1.44567489718001","1.55376444595214","1.99125355702521","2.16520985120015","2.24941398567126","2.55366995909397","2.90383384301686","2.74832971408672","3.14959592509871","3.55205212772995","4.17251216977863","4.04138251390144","4.29709731045269","4.67028008902772","5.04915346535132","5.09882428969203","5.37207896979742","5.33364255450218","5.21329215209649","5.32696641804347","5.64092140384723","5.76556187821481","6.1001622660882","5.93248834955168","6.34683266345652","6.77393266482567","7.35253726201244","7.28452164170849","7.17663981537854","7.26025772903919","7.23800623589026","7.41079235630208","7.45887964319396","7.56365413618882","7.85250691311411","8.18536787758865","8.05045281887672","8.47843382003456","8.63601427417748","8.59197018681489","8.76074512699864","8.86796719458015","8.98083944811261","8.82779621939824","8.89229344181771","8.66282428137396","8.27789234499236","7.54018386811447","7.18976291454789","7.24767136945359","6.33594574696283","6.19952667971734","6.01244038956895","5.79384836874561","","","",
